Date,Time,Total cnts,Peak cnts,Min cnts,Centroid X μm,Centroid Y μm,D4σX μm,D4σY μm
12/11/2025,15:09:21.380,9840752.42,3072.13,198.00,4.275288e+03,4.540502e+03,8.879e+02,8.893e+02
12/11/2025,15:09:21.981,9566253.27,2640.00,198.50,4.274601e+03,4.539771e+03,8.978e+02,8.991e+02
12/11/2025,15:09:22.580,9747678.85,2496.25,197.00,4.274999e+03,4.540502e+03,8.908e+02,8.914e+02
12/11/2025,15:09:23.181,9734957.76,2803.13,199.38,4.274970e+03,4.540684e+03,8.905e+02,8.911e+02
12/11/2025,15:09:23.781,9883219.25,2969.25,196.63,4.275465e+03,4.541189e+03,8.850e+02,8.857e+02
12/11/2025,15:09:24.381,9731280.55,2690.50,195.00,4.274974e+03,4.540630e+03,8.912e+02,8.918e+02
12/11/2025,15:09:24.981,9847823.52,2919.88,199.50,4.275362e+03,4.541130e+03,8.869e+02,8.875e+02
12/11/2025,15:09:25.581,9732361.55,2696.88,197.00,4.275033e+03,4.540651e+03,8.908e+02,8.915e+02
12/11/2025,15:09:26.181,9764644.48,2757.13,201.38,4.275194e+03,4.540834e+03,8.899e+02,8.905e+02
12/11/2025,15:09:26.781,9758304.71,1497.00,198.50,4.275067e+03,4.540627e+03,8.907e+02,8.922e+02
12/11/2025,15:09:27.381,9817673.22,2013.63,193.50,4.275240e+03,4.541100e+03,8.884e+02,8.903e+02
12/11/2025,15:09:28.047,9858307.87,2211.25,199.38,4.275406e+03,4.541174e+03,8.866e+02,8.882e+02
12/11/2025,15:09:28.647,9920725.89,2232.50,197.63,4.275580e+03,4.541177e+03,8.847e+02,8.864e+02
12/11/2025,15:09:29.247,9917102.37,2138.25,192.63,4.275529e+03,4.541349e+03,8.844e+02,8.862e+02
12/11/2025,15:09:29.848,9895396.82,2231.50,196.88,4.275480e+03,4.541172e+03,8.852e+02,8.868e+02
12/11/2025,15:09:30.448,9760591.34,2119.50,197.63,4.275265e+03,4.540807e+03,8.895e+02,8.910e+02
12/11/2025,15:09:31.048,9917375.09,1898.88,198.38,4.275592e+03,4.541022e+03,8.839e+02,8.858e+02
12/11/2025,15:09:31.648,9977991.96,2800.25,201.75,4.275677e+03,4.540819e+03,8.821e+02,8.843e+02
12/11/2025,15:09:32.248,9874359.07,2467.50,200.13,4.275498e+03,4.540784e+03,8.859e+02,8.883e+02
12/11/2025,15:09:32.848,10009015.24,2680.00,198.63,4.275810e+03,4.541212e+03,8.812e+02,8.836e+02
12/11/2025,15:09:33.448,9866852.26,2534.50,200.75,4.275398e+03,4.540879e+03,8.861e+02,8.884e+02
12/11/2025,15:09:34.048,9952816.13,2598.25,197.38,4.275581e+03,4.540906e+03,8.834e+02,8.858e+02
12/11/2025,15:09:34.648,9896874.42,2626.63,194.63,4.275457e+03,4.540750e+03,8.853e+02,8.876e+02
12/11/2025,15:09:35.248,10011098.66,2208.50,201.25,4.275868e+03,4.541002e+03,8.807e+02,8.825e+02
12/11/2025,15:09:35.848,10003246.17,3397.25,199.63,4.275954e+03,4.541177e+03,8.808e+02,8.820e+02
12/11/2025,15:09:36.448,10065053.42,3521.63,195.75,4.276173e+03,4.541430e+03,8.789e+02,8.800e+02
12/11/2025,15:09:37.048,10135541.57,3658.75,197.50,4.276423e+03,4.541514e+03,8.766e+02,8.778e+02
12/11/2025,15:09:37.648,10118555.07,3574.75,195.88,4.276427e+03,4.541464e+03,8.770e+02,8.783e+02
12/11/2025,15:09:38.248,10069164.12,3552.25,198.38,4.276183e+03,4.541265e+03,8.786e+02,8.797e+02
12/11/2025,15:09:38.848,10183008.13,3738.13,194.50,4.276471e+03,4.541572e+03,8.751e+02,8.763e+02
12/11/2025,15:09:39.448,10119840.91,2912.25,196.88,4.276222e+03,4.541778e+03,8.772e+02,8.785e+02
12/11/2025,15:09:40.048,10125708.66,3468.88,197.88,4.276213e+03,4.541779e+03,8.765e+02,8.774e+02
12/11/2025,15:09:40.648,10171413.58,3558.63,196.13,4.276397e+03,4.541873e+03,8.747e+02,8.755e+02
12/11/2025,15:09:41.248,10148129.75,3553.50,195.13,4.276245e+03,4.541817e+03,8.757e+02,8.766e+02
12/11/2025,15:09:41.848,10150695.81,3528.00,194.75,4.276209e+03,4.541777e+03,8.759e+02,8.769e+02
12/11/2025,15:09:42.448,10141555.71,3462.00,197.75,4.276281e+03,4.541690e+03,8.762e+02,8.770e+02
12/11/2025,15:09:43.048,10095600.19,3484.00,198.00,4.276144e+03,4.541596e+03,8.772e+02,8.781e+02
12/11/2025,15:09:43.648,10292093.47,3803.63,201.50,4.276637e+03,4.542224e+03,8.710e+02,8.717e+02
12/11/2025,15:09:44.248,10139154.70,2432.75,194.00,4.276343e+03,4.541409e+03,8.769e+02,8.790e+02
12/11/2025,15:09:44.848,10094317.80,2598.75,196.38,4.276288e+03,4.541583e+03,8.783e+02,8.801e+02
12/11/2025,15:09:45.448,10221483.67,2732.38,192.13,4.276442e+03,4.541798e+03,8.741e+02,8.760e+02
12/11/2025,15:09:46.048,10069474.19,2710.13,193.88,4.276151e+03,4.541329e+03,8.793e+02,8.808e+02
12/11/2025,15:09:46.649,10071070.38,2743.50,195.75,4.276085e+03,4.541488e+03,8.798e+02,8.812e+02
12/11/2025,15:09:47.248,10139238.75,2711.88,197.00,4.276285e+03,4.541623e+03,8.770e+02,8.786e+02
12/11/2025,15:09:47.848,9787940.46,2457.63,189.38,4.275982e+03,4.541274e+03,8.815e+02,8.831e+02
12/11/2025,15:09:48.448,9852441.06,3164.25,194.50,4.276257e+03,4.541521e+03,8.784e+02,8.799e+02
12/11/2025,15:09:49.048,9982790.51,3753.13,196.25,4.276014e+03,4.541311e+03,8.819e+02,8.834e+02
12/11/2025,15:09:49.648,9896290.87,3733.75,195.63,4.275985e+03,4.541038e+03,8.820e+02,8.835e+02
12/11/2025,15:09:50.248,9954962.82,3711.38,192.50,4.276299e+03,4.541221e+03,8.793e+02,8.808e+02
12/11/2025,15:09:50.848,9957225.82,3716.50,195.00,4.276368e+03,4.541517e+03,8.785e+02,8.800e+02
12/11/2025,15:09:51.448,9993668.50,3867.50,193.50,4.276374e+03,4.541454e+03,8.774e+02,8.788e+02
12/11/2025,15:09:52.049,10164962.12,3984.13,191.75,4.276774e+03,4.541993e+03,8.724e+02,8.739e+02
12/11/2025,15:09:52.648,9876348.62,2185.63,196.13,4.275951e+03,4.541199e+03,8.829e+02,8.840e+02
12/11/2025,15:09:53.248,9846927.73,3258.00,193.50,4.275851e+03,4.541312e+03,8.833e+02,8.842e+02
12/11/2025,15:09:53.848,9792174.90,3201.25,196.50,4.275825e+03,4.541186e+03,8.849e+02,8.857e+02
12/11/2025,15:09:54.448,9855535.13,3275.75,193.38,4.275935e+03,4.541400e+03,8.825e+02,8.835e+02
12/11/2025,15:09:55.048,9820586.65,3230.63,197.38,4.275762e+03,4.541366e+03,8.834e+02,8.843e+02
12/11/2025,15:09:55.649,9853544.07,3284.25,196.13,4.275852e+03,4.541345e+03,8.819e+02,8.828e+02
12/11/2025,15:09:56.248,9912413.63,3318.13,195.38,4.275977e+03,4.541369e+03,8.804e+02,8.812e+02
12/11/2025,15:09:56.849,9808845.98,2004.50,196.88,4.275642e+03,4.541219e+03,8.847e+02,8.861e+02
12/11/2025,15:09:57.448,9809598.77,2245.75,196.88,4.275718e+03,4.540994e+03,8.848e+02,8.869e+02
12/11/2025,15:09:58.049,9878600.01,2172.75,194.38,4.275835e+03,4.541569e+03,8.824e+02,8.846e+02
12/11/2025,15:09:58.649,9706383.75,2133.38,196.50,4.275364e+03,4.540687e+03,8.884e+02,8.903e+02
12/11/2025,15:09:59.315,9716854.44,2096.75,189.38,4.275548e+03,4.540752e+03,8.882e+02,8.900e+02
12/11/2025,15:09:59.915,9752173.60,2121.75,192.88,4.275698e+03,4.540970e+03,8.864e+02,8.882e+02
12/11/2025,15:10:00.515,9825461.23,2180.25,191.00,4.275822e+03,4.541007e+03,8.845e+02,8.863e+02
12/11/2025,15:10:01.116,9841025.47,1690.50,194.25,4.275697e+03,4.540873e+03,8.838e+02,8.858e+02
12/11/2025,15:10:01.715,9605242.10,2652.25,195.50,4.275133e+03,4.540208e+03,8.926e+02,8.945e+02
12/11/2025,15:10:02.315,9661310.95,2578.63,198.63,4.275291e+03,4.540416e+03,8.905e+02,8.927e+02
12/11/2025,15:10:02.916,9585152.30,2602.38,195.38,4.275161e+03,4.540077e+03,8.928e+02,8.948e+02
12/11/2025,15:10:03.516,9805622.50,2839.38,200.25,4.275707e+03,4.540667e+03,8.849e+02,8.870e+02
12/11/2025,15:10:04.115,9554342.78,2484.75,199.13,4.275247e+03,4.540084e+03,8.945e+02,8.962e+02
12/11/2025,15:10:04.716,9548166.07,2527.63,196.50,4.275024e+03,4.539990e+03,8.944e+02,8.963e+02
12/11/2025,15:10:05.316,9400608.38,2073.38,194.50,4.274816e+03,4.539606e+03,8.996e+02,9.013e+02
12/11/2025,15:10:05.915,9551726.22,2738.00,197.13,4.275139e+03,4.540080e+03,8.935e+02,8.944e+02
12/11/2025,15:10:06.516,9455968.40,2625.25,193.75,4.274912e+03,4.539769e+03,8.978e+02,8.987e+02
12/11/2025,15:10:07.116,9589819.20,2815.00,195.00,4.275306e+03,4.539898e+03,8.927e+02,8.935e+02
12/11/2025,15:10:07.716,9566855.10,2762.63,198.00,4.275194e+03,4.540011e+03,8.930e+02,8.940e+02
12/11/2025,15:10:08.316,9520731.05,2675.88,198.88,4.275204e+03,4.540087e+03,8.947e+02,8.958e+02
12/11/2025,15:10:08.916,9598706.18,2872.13,197.50,4.275306e+03,4.540333e+03,8.913e+02,8.921e+02
12/11/2025,15:10:09.516,9463520.98,2670.50,198.63,4.275088e+03,4.539921e+03,8.950e+02,8.959e+02
12/11/2025,15:10:10.116,9268815.84,2216.63,193.75,4.274907e+03,4.539897e+03,8.973e+02,8.981e+02
12/11/2025,15:10:10.716,9340294.88,2098.38,195.38,4.274662e+03,4.539839e+03,9.002e+02,9.009e+02
12/11/2025,15:10:11.316,9492398.01,2129.88,199.75,4.274554e+03,4.539709e+03,9.007e+02,9.015e+02
12/11/2025,15:10:11.915,9358380.86,2246.25,195.00,4.274845e+03,4.540015e+03,8.965e+02,8.973e+02
12/11/2025,15:10:12.516,9254403.90,2109.50,193.63,4.274601e+03,4.539653e+03,9.000e+02,9.007e+02
12/11/2025,15:10:13.116,9319082.69,2150.50,192.75,4.274792e+03,4.539742e+03,8.978e+02,8.987e+02
12/11/2025,15:10:13.716,9245511.86,2062.50,194.13,4.274647e+03,4.539670e+03,9.007e+02,9.015e+02
12/11/2025,15:10:14.316,9107911.12,1317.25,194.50,4.274280e+03,4.539279e+03,9.066e+02,9.076e+02
12/11/2025,15:10:14.916,9279334.94,1675.13,192.38,4.274706e+03,4.539525e+03,9.002e+02,9.014e+02
12/11/2025,15:10:15.516,9070266.91,1521.63,189.13,4.274271e+03,4.539242e+03,9.074e+02,9.085e+02
12/11/2025,15:10:16.116,9130443.03,1609.50,190.00,4.274394e+03,4.539358e+03,9.047e+02,9.056e+02
12/11/2025,15:10:16.716,9261900.43,1823.75,190.13,4.274754e+03,4.539739e+03,8.991e+02,9.001e+02
12/11/2025,15:10:17.316,8960100.52,1591.63,193.00,4.274228e+03,4.539350e+03,9.074e+02,9.085e+02
12/11/2025,15:10:17.916,8746223.08,1437.63,188.38,4.273670e+03,4.538817e+03,9.126e+02,9.135e+02
12/11/2025,15:10:18.516,8449759.12,1022.75,182.13,4.274074e+03,4.538993e+03,9.091e+02,9.102e+02
12/11/2025,15:10:19.116,8491181.34,1596.13,183.63,4.274018e+03,4.538772e+03,9.102e+02,9.114e+02
12/11/2025,15:10:19.716,8549504.98,1565.00,188.25,4.274016e+03,4.538768e+03,9.109e+02,9.121e+02
12/11/2025,15:10:20.316,8463080.10,1576.25,181.38,4.273897e+03,4.538644e+03,9.122e+02,9.133e+02
12/11/2025,15:10:20.917,8482952.11,1594.25,182.50,4.273994e+03,4.538683e+03,9.110e+02,9.123e+02
12/11/2025,15:10:21.516,8464652.06,1569.75,181.25,4.273899e+03,4.538669e+03,9.119e+02,9.132e+02
12/11/2025,15:10:22.116,8592937.63,1634.88,184.38,4.274095e+03,4.538820e+03,9.092e+02,9.105e+02
12/11/2025,15:10:22.716,8648639.47,1107.88,190.88,4.273784e+03,4.538688e+03,9.141e+02,9.151e+02
12/11/2025,15:10:23.316,8672865.77,1568.75,190.00,4.273666e+03,4.538506e+03,9.159e+02,9.165e+02
12/11/2025,15:10:23.916,8785049.37,1685.88,190.63,4.273867e+03,4.538405e+03,9.142e+02,9.150e+02
12/11/2025,15:10:24.516,8849509.34,1482.63,189.50,4.273412e+03,4.538220e+03,9.192e+02,9.198e+02
12/11/2025,15:10:25.116,8914436.03,1544.75,196.13,4.273518e+03,4.538325e+03,9.175e+02,9.182e+02
12/11/2025,15:10:25.716,8734562.90,1514.13,195.63,4.273468e+03,4.538144e+03,9.183e+02,9.191e+02
12/11/2025,15:10:26.316,8393574.50,1487.50,187.38,4.273484e+03,4.538187e+03,9.177e+02,9.185e+02
12/11/2025,15:10:26.917,8230179.57,1343.13,178.25,4.273644e+03,4.538498e+03,9.153e+02,9.160e+02
12/11/2025,15:10:27.516,8077084.67,1078.13,181.50,4.273185e+03,4.538244e+03,9.208e+02,9.215e+02
12/11/2025,15:10:28.116,8099534.54,1079.38,181.63,4.273160e+03,4.538210e+03,9.217e+02,9.225e+02
12/11/2025,15:10:28.716,8146534.01,1111.75,182.00,4.273245e+03,4.538253e+03,9.201e+02,9.208e+02
12/11/2025,15:10:29.316,8152724.76,1108.50,182.25,4.273267e+03,4.538221e+03,9.201e+02,9.207e+02
12/11/2025,15:10:29.916,8161590.98,1148.88,182.38,4.273287e+03,4.538420e+03,9.194e+02,9.201e+02
12/11/2025,15:10:30.516,8138182.08,1141.00,179.75,4.273263e+03,4.538384e+03,9.198e+02,9.204e+02
12/11/2025,15:10:31.116,8077091.90,1086.88,182.63,4.273122e+03,4.538191e+03,9.219e+02,9.225e+02
12/11/2025,15:10:31.716,8014648.92,847.38,179.13,4.273030e+03,4.537919e+03,9.249e+02,9.258e+02
12/11/2025,15:10:32.316,7994519.06,831.13,177.63,4.272884e+03,4.537750e+03,9.258e+02,9.265e+02
12/11/2025,15:10:32.916,7958141.23,816.50,181.63,4.272922e+03,4.537844e+03,9.262e+02,9.270e+02
12/11/2025,15:10:33.516,7979617.94,854.38,180.75,4.273008e+03,4.537956e+03,9.243e+02,9.251e+02
12/11/2025,15:10:34.116,7804872.26,758.88,178.88,4.272755e+03,4.537735e+03,9.278e+02,9.288e+02
12/11/2025,15:10:34.716,7332055.32,782.63,164.38,4.273011e+03,4.537986e+03,9.234e+02,9.242e+02
12/11/2025,15:10:35.316,7329836.75,823.63,165.38,4.273039e+03,4.538227e+03,9.211e+02,9.220e+02
12/11/2025,15:10:35.916,7238793.44,783.25,167.50,4.272828e+03,4.537596e+03,9.269e+02,9.275e+02
12/11/2025,15:10:36.516,7157521.33,824.75,164.38,4.272565e+03,4.537400e+03,9.309e+02,9.315e+02
12/11/2025,15:10:37.116,7217523.31,881.38,163.75,4.272889e+03,4.537581e+03,9.272e+02,9.279e+02
12/11/2025,15:10:37.716,7169254.26,889.63,162.13,4.272815e+03,4.537637e+03,9.277e+02,9.282e+02
12/11/2025,15:10:38.316,7002831.73,859.00,158.88,4.272845e+03,4.537583e+03,9.275e+02,9.281e+02
12/11/2025,15:10:38.916,7104116.90,924.25,159.25,4.273054e+03,4.537851e+03,9.245e+02,9.250e+02
12/11/2025,15:10:39.516,7161356.18,918.25,163.25,4.272971e+03,4.537751e+03,9.251e+02,9.256e+02
12/11/2025,15:10:40.116,7121209.89,700.63,166.25,4.272731e+03,4.537630e+03,9.292e+02,9.297e+02
12/11/2025,15:10:40.716,7085011.77,732.63,166.00,4.272573e+03,4.537482e+03,9.306e+02,9.312e+02
12/11/2025,15:10:41.316,7131686.54,758.63,163.88,4.272752e+03,4.537648e+03,9.292e+02,9.298e+02
12/11/2025,15:10:41.917,7100107.56,753.50,164.13,4.272670e+03,4.537573e+03,9.306e+02,9.312e+02
12/11/2025,15:10:42.517,7072112.62,729.63,163.88,4.272602e+03,4.537450e+03,9.317e+02,9.323e+02
12/11/2025,15:10:43.117,7240476.10,792.13,165.38,4.272751e+03,4.537651e+03,9.298e+02,9.303e+02
12/11/2025,15:10:43.716,7873275.50,794.63,181.63,4.272517e+03,4.537323e+03,9.338e+02,9.345e+02
12/11/2025,15:10:44.316,8343261.62,666.25,191.25,4.272344e+03,4.537135e+03,9.366e+02,9.372e+02
12/11/2025,15:10:44.916,8347887.00,621.13,196.00,4.272098e+03,4.536883e+03,9.386e+02,9.392e+02
12/11/2025,15:10:45.517,8399502.25,605.75,195.25,4.272095e+03,4.536902e+03,9.389e+02,9.394e+02
12/11/2025,15:10:46.116,8468195.93,630.00,195.38,4.272134e+03,4.536930e+03,9.383e+02,9.389e+02
12/11/2025,15:10:46.717,8440412.24,598.75,198.88,4.272058e+03,4.536872e+03,9.399e+02,9.404e+02
12/11/2025,15:10:47.317,8421963.40,589.25,199.75,4.271935e+03,4.536790e+03,9.412e+02,9.418e+02
12/11/2025,15:10:47.917,8451563.80,597.63,200.25,4.272061e+03,4.536800e+03,9.399e+02,9.405e+02
12/11/2025,15:10:48.517,8454689.44,561.00,198.00,4.271975e+03,4.536856e+03,9.407e+02,9.412e+02
12/11/2025,15:10:49.117,8444417.35,481.25,194.00,4.271965e+03,4.536767e+03,9.417e+02,9.421e+02
12/11/2025,15:10:49.717,8404987.75,453.38,198.00,4.271788e+03,4.536613e+03,9.437e+02,9.442e+02
12/11/2025,15:10:50.317,8402925.50,475.75,196.50,4.271890e+03,4.536696e+03,9.426e+02,9.431e+02
12/11/2025,15:10:50.917,8074934.16,472.25,190.25,4.271912e+03,4.536706e+03,9.413e+02,9.418e+02
12/11/2025,15:10:51.517,7915006.33,465.50,187.75,4.271855e+03,4.536830e+03,9.409e+02,9.415e+02
12/11/2025,15:10:52.117,8017182.72,489.13,184.63,4.271996e+03,4.536827e+03,9.401e+02,9.406e+02
12/11/2025,15:10:52.717,8260054.11,465.13,196.25,4.271867e+03,4.536765e+03,9.424e+02,9.430e+02
12/11/2025,15:10:53.317,8465076.24,539.38,198.50,4.271820e+03,4.536439e+03,9.448e+02,9.453e+02
12/11/2025,15:10:53.917,8549870.41,541.88,201.00,4.271862e+03,4.536488e+03,9.444e+02,9.448e+02
12/11/2025,15:10:54.517,8583609.02,530.25,202.25,4.271785e+03,4.536413e+03,9.456e+02,9.460e+02
12/11/2025,15:10:55.117,8657299.76,535.00,207.00,4.271766e+03,4.536461e+03,9.454e+02,9.458e+02
12/11/2025,15:10:55.717,8689352.79,560.00,201.63,4.271854e+03,4.536388e+03,9.446e+02,9.449e+02
12/11/2025,15:10:56.317,8642880.49,542.50,203.25,4.271819e+03,4.536374e+03,9.451e+02,9.455e+02
12/11/2025,15:10:56.917,8639418.16,543.25,199.75,4.271832e+03,4.536484e+03,9.447e+02,9.451e+02
12/11/2025,15:10:57.517,8579789.84,474.25,202.75,4.271825e+03,4.536601e+03,9.449e+02,9.454e+02
12/11/2025,15:10:58.117,8530464.56,461.75,200.38,4.271721e+03,4.536435e+03,9.469e+02,9.472e+02
12/11/2025,15:10:58.717,8550213.04,475.13,203.88,4.271839e+03,4.536497e+03,9.457e+02,9.462e+02
12/11/2025,15:10:59.317,8558257.87,470.50,200.88,4.271821e+03,4.536537e+03,9.455e+02,9.460e+02
12/11/2025,15:10:59.917,8550740.86,476.38,202.00,4.271749e+03,4.536427e+03,9.465e+02,9.469e+02
12/11/2025,15:11:00.517,8588218.91,467.50,203.25,4.271747e+03,4.536476e+03,9.462e+02,9.468e+02
12/11/2025,15:11:01.117,8595433.74,473.38,202.13,4.271769e+03,4.536383e+03,9.468e+02,9.473e+02
12/11/2025,15:11:01.717,8618645.81,417.13,205.00,4.271666e+03,4.536397e+03,9.474e+02,9.480e+02
12/11/2025,15:11:02.317,8597553.50,407.25,203.00,4.271667e+03,4.536359e+03,9.475e+02,9.481e+02
12/11/2025,15:11:02.917,8544469.43,414.13,199.75,4.271683e+03,4.536523e+03,9.468e+02,9.473e+02
12/11/2025,15:11:03.517,8446171.77,417.13,198.50,4.271742e+03,4.536487e+03,9.457e+02,9.463e+02
12/11/2025,15:11:04.117,8373368.60,402.75,199.50,4.271621e+03,4.536416e+03,9.475e+02,9.480e+02
12/11/2025,15:11:04.717,8303799.56,405.13,194.38,4.271739e+03,4.536452e+03,9.466e+02,9.470e+02
12/11/2025,15:11:05.317,8275146.22,389.63,195.50,4.271657e+03,4.536347e+03,9.476e+02,9.481e+02
12/11/2025,15:11:05.917,8320752.64,432.13,198.50,4.271752e+03,4.536516e+03,9.462e+02,9.466e+02
12/11/2025,15:11:06.517,8296418.36,453.25,194.75,4.271650e+03,4.536376e+03,9.478e+02,9.482e+02
12/11/2025,15:11:07.117,8273852.26,432.00,197.63,4.271534e+03,4.536285e+03,9.491e+02,9.495e+02
12/11/2025,15:11:07.717,8314006.78,456.25,198.38,4.271648e+03,4.536394e+03,9.477e+02,9.480e+02
12/11/2025,15:11:08.317,8308300.69,457.88,195.50,4.271688e+03,4.536430e+03,9.479e+02,9.484e+02
12/11/2025,15:11:08.917,8294912.47,445.38,198.50,4.271612e+03,4.536376e+03,9.483e+02,9.488e+02
12/11/2025,15:11:09.517,8284084.67,439.88,194.88,4.271616e+03,4.536397e+03,9.487e+02,9.491e+02
12/11/2025,15:11:10.184,8299059.59,422.13,198.50,4.271633e+03,4.536361e+03,9.488e+02,9.492e+02
12/11/2025,15:11:10.784,8296241.45,412.63,199.50,4.271605e+03,4.536315e+03,9.491e+02,9.497e+02
12/11/2025,15:11:11.384,8285746.08,418.00,197.25,4.271569e+03,4.536322e+03,9.496e+02,9.500e+02
12/11/2025,15:11:11.984,8312444.05,431.38,196.50,4.271685e+03,4.536355e+03,9.481e+02,9.487e+02
12/11/2025,15:11:12.584,8289735.29,425.25,196.75,4.271696e+03,4.536310e+03,9.483e+02,9.487e+02
12/11/2025,15:11:13.184,8285066.80,419.00,197.00,4.271690e+03,4.536369e+03,9.487e+02,9.493e+02
12/11/2025,15:11:13.784,8301401.04,425.50,200.25,4.271704e+03,4.536394e+03,9.484e+02,9.490e+02
12/11/2025,15:11:14.384,8309479.43,417.13,198.38,4.271705e+03,4.536339e+03,9.484e+02,9.488e+02
12/11/2025,15:11:14.984,8278987.75,394.00,198.88,4.271656e+03,4.536406e+03,9.498e+02,9.504e+02
12/11/2025,15:11:15.584,8271684.77,385.75,197.13,4.271619e+03,4.536336e+03,9.500e+02,9.506e+02
12/11/2025,15:11:16.184,8285221.14,399.88,198.00,4.271652e+03,4.536387e+03,9.494e+02,9.500e+02
12/11/2025,15:11:16.784,8291808.56,403.63,199.13,4.271671e+03,4.536313e+03,9.493e+02,9.500e+02
12/11/2025,15:11:17.384,8284170.70,393.88,196.50,4.271643e+03,4.536244e+03,9.499e+02,9.505e+02
12/11/2025,15:11:17.985,8306923.76,398.00,194.63,4.271681e+03,4.536377e+03,9.492e+02,9.499e+02
12/11/2025,15:11:18.584,8262620.45,386.38,197.75,4.271499e+03,4.536208e+03,9.511e+02,9.517e+02
12/11/2025,15:11:19.185,8255951.31,399.50,196.75,4.271648e+03,4.536294e+03,9.497e+02,9.503e+02
12/11/2025,15:11:19.784,8165867.67,397.25,195.75,4.271662e+03,4.536341e+03,9.495e+02,9.500e+02
12/11/2025,15:11:20.385,8112748.22,393.75,198.00,4.271667e+03,4.536428e+03,9.496e+02,9.501e+02
12/11/2025,15:11:20.985,8313561.20,400.38,198.00,4.271613e+03,4.536380e+03,9.501e+02,9.507e+02
12/11/2025,15:11:21.585,8305820.10,399.25,197.25,4.271557e+03,4.536345e+03,9.502e+02,9.508e+02
12/11/2025,15:11:22.185,8264207.72,395.88,195.88,4.271559e+03,4.536358e+03,9.501e+02,9.508e+02
12/11/2025,15:11:22.785,8326905.92,405.38,201.00,4.271643e+03,4.536376e+03,9.497e+02,9.503e+02
12/11/2025,15:11:23.385,8271026.72,373.75,196.38,4.271495e+03,4.536240e+03,9.517e+02,9.522e+02
12/11/2025,15:11:23.984,8331278.57,404.25,200.25,4.271582e+03,4.536387e+03,9.504e+02,9.509e+02
12/11/2025,15:11:24.584,8326429.34,397.63,198.63,4.271597e+03,4.536278e+03,9.504e+02,9.508e+02
12/11/2025,15:11:25.184,8243926.18,396.00,195.00,4.271583e+03,4.536337e+03,9.503e+02,9.507e+02
12/11/2025,15:11:25.785,8245735.90,404.00,196.00,4.271578e+03,4.536273e+03,9.507e+02,9.513e+02
12/11/2025,15:11:26.385,8242395.36,385.75,197.38,4.271480e+03,4.536222e+03,9.514e+02,9.520e+02
12/11/2025,15:11:26.984,8264139.91,398.38,193.50,4.271618e+03,4.536362e+03,9.500e+02,9.505e+02
12/11/2025,15:11:27.585,8233707.72,373.88,199.38,4.271606e+03,4.536305e+03,9.510e+02,9.516e+02
12/11/2025,15:11:28.185,8239558.68,381.88,196.38,4.271645e+03,4.536347e+03,9.507e+02,9.513e+02
12/11/2025,15:11:28.785,8222498.81,381.50,192.25,4.271629e+03,4.536248e+03,9.510e+02,9.516e+02
12/11/2025,15:11:29.385,8235513.75,384.25,198.13,4.271639e+03,4.536281e+03,9.504e+02,9.511e+02
12/11/2025,15:11:29.985,8251741.50,378.50,195.75,4.271571e+03,4.536258e+03,9.509e+02,9.516e+02
12/11/2025,15:11:30.585,8173546.62,379.50,195.50,4.271575e+03,4.536278e+03,9.509e+02,9.514e+02
12/11/2025,15:11:31.185,8094740.04,361.75,198.38,4.271529e+03,4.536185e+03,9.522e+02,9.527e+02
12/11/2025,15:11:31.785,8020296.55,365.63,194.38,4.271657e+03,4.536318e+03,9.507e+02,9.513e+02
12/11/2025,15:11:32.385,8030766.48,378.38,191.50,4.271661e+03,4.536402e+03,9.506e+02,9.510e+02
12/11/2025,15:11:32.985,8039735.87,377.38,193.00,4.271683e+03,4.536377e+03,9.504e+02,9.510e+02
12/11/2025,15:11:33.585,8023292.72,372.63,190.38,4.271616e+03,4.536332e+03,9.509e+02,9.514e+02
12/11/2025,15:11:34.184,8055418.51,378.50,193.00,4.271651e+03,4.536316e+03,9.503e+02,9.508e+02
12/11/2025,15:11:34.784,8028437.36,373.63,190.25,4.271586e+03,4.536326e+03,9.511e+02,9.517e+02
12/11/2025,15:11:35.385,8059284.20,389.88,187.88,4.271727e+03,4.536417e+03,9.497e+02,9.502e+02
12/11/2025,15:11:35.985,8069916.47,391.38,195.75,4.271709e+03,4.536590e+03,9.496e+02,9.501e+02
12/11/2025,15:11:36.585,8055425.35,399.63,193.13,4.271667e+03,4.536485e+03,9.500e+02,9.505e+02
12/11/2025,15:11:37.185,8044884.29,388.75,188.38,4.271689e+03,4.536457e+03,9.502e+02,9.507e+02
12/11/2025,15:11:37.785,8076146.92,413.13,191.25,4.271763e+03,4.536542e+03,9.489e+02,9.494e+02
12/11/2025,15:11:38.385,8066386.26,395.00,189.38,4.271678e+03,4.536407e+03,9.498e+02,9.503e+02
12/11/2025,15:11:38.985,8049681.99,386.88,193.75,4.271617e+03,4.536447e+03,9.504e+02,9.510e+02
12/11/2025,15:11:39.585,8075362.10,403.00,193.00,4.271708e+03,4.536480e+03,9.499e+02,9.504e+02
12/11/2025,15:11:40.185,8172895.50,391.00,191.13,4.271602e+03,4.536341e+03,9.508e+02,9.513e+02
12/11/2025,15:11:40.785,8256920.74,390.88,191.63,4.271764e+03,4.536379e+03,9.496e+02,9.502e+02
12/11/2025,15:11:41.385,8239858.14,381.75,194.25,4.271683e+03,4.536396e+03,9.503e+02,9.510e+02
